epsilon_r,lambda_tf,operational status
7.25,7.75,0
5.05,4.1,0
7.2,7.95,1
4.75,3.35,1
5.65,4.25,0
5.55,4.8,0
5,4.1,1
4.9,3.95,0
7.2,8.3,1
4.85,3.9,1
7.5,9.85,1
6.25,6.35,1
1.65,3.45,0
5.8,4.5,1
6.35,6.75,1
3.4,4.9,0
6.45,6.15,1
4.7,9.65,0
7.2,8.45,1
5.95,4.6,0
5.35,4.5,0
6.9,8.1,1
7.75,9.55,1
6.7,7.45,1
5.75,4.3,0
7.1,8.25,1
8.95,7.6,0
6.7,7.65,1
6.85,8,1
1.75,9.5,0
6.9,7.6,1
7.5,9,1
7.25,9.25,0
6.45,6.9,1
7.25,8.85,1
5.8,4.95,0
4.75,3.7,0
4.65,3.6,0
7.65,9.3,1
5,3.7,0
7.15,7.8,1
5.55,4.85,0
4.7,3.3,1
7.45,9.6,1
6.85,7.75,1
5.7,5.3,1
7.05,8,1
6.85,7.5,1
6.5,6.45,1
9.35,2.2,0
5.9,5.7,1
7.5,8.5,0
5.2,3.8,1
4.8,3.9,0
7.4,8.15,0
8.65,9.45,0
5.8,5.1,1
5.05,4.25,1
6.1,5.1,0
6.75,7.8,1
7.15,7.55,0
7.35,9.65,0
7.7,9.65,1
5.95,4.8,0
5.8,4.9,0
5.35,4.7,1
7.4,9.45,1
6.6,3.5,0
6.35,6.45,1
7.1,8.2,1
5.25,4.5,1
5.25,4.35,0
6.1,6.15,1
7.4,8.8,1
6.9,8.05,1
7.2,9,1
1.25,7.95,0
6.6,6.55,1
7.3,8.45,1
6.4,6.5,1
5.85,4.75,0
8.75,5.7,0
5.15,3.7,0
5.2,3.7,0
6.8,6.85,1
5.9,5.9,0
5.5,4.25,0
6.35,6.9,0
7.05,7.4,1
7.35,9.35,1
5.6,4.2,0
6.15,5.05,1
5.5,5.05,0
5.15,4.4,1
7.8,9.85,1
5,4.05,0
7.5,1.5,0
6.35,5.4,0
5.2,4.35,0
5.25,3.8,0
4.65,3.35,0
2.05,2.05,0
7.45,8.75,1
5.8,6.1,0
6.1,6.2,0
7.65,9.2,1
6.15,5.15,0
7.3,8.75,1
7.35,9.15,1
8.85,8.1,0
8.8,1.5,0
7.4,8.75,1
7,8.15,1
4.65,3.65,1
6.05,4.9,1
1.15,4.5,0
6.95,8.4,0
7.6,9,1
7.05,8.3,1
5.35,3.9,0
5.8,4.6,0
1.25,7.25,0
7.55,9.8,1
6.25,5,0
7.6,9.75,1
5.55,5.1,0
6.3,6.45,1
6.3,6.2,1
7.6,9.5,1
9.05,7.2,0
7,7.3,1
5.75,4.6,0
5.6,5.15,1
7.65,4.3,0
6.75,7.25,1
6.05,5.45,1
5.55,4.95,1
6.6,7.45,0
7.65,8.95,0
6.7,7.8,0
5.25,4,0
6.5,6.15,0
6.3,5.25,1
5.55,5.05,1
3.95,6.7,0
4.4,6.65,0
7.8,9.8,1
6.5,5.5,0
5.8,5.4,1
7.25,9.05,1
6,4.75,1
7.25,8.8,1
6.3,6.4,1
6.05,5.8,1
7.55,9.65,1
7.7,9.3,1
7.2,8.5,1
6.15,5.55,0
5.55,4.2,1
7.25,7.85,0
6.55,7.25,1
4.45,2.95,0
6.25,6.45,1
7.5,9.7,1
6.8,8.05,0
7.7,9.2,0
3.7,9.4,0
5.7,5.45,0
2.3,5.3,0
8.45,8.15,0
5.45,4.15,0
6.65,7,1
6.8,7.35,1
7.3,9.4,0
4.9,3.9,0
6.25,5.25,0
6.75,6.55,0
9.4,5,0
5.1,3.8,0
6.45,5.35,0
5.9,5.1,0
9.35,5.6,0
7,7.65,1
9.85,6.95,0
7.55,9.2,1
6.15,4.9,0
6.6,6.45,1
7.5,8.75,1
6.8,7.45,1
5.35,3.7,0
6.7,7.35,1
7.6,8.8,0
5.9,4.75,0
6.85,6.9,0
7.35,9.4,1
7.45,10,0
5.85,5.6,1
7.5,9.95,1
7.1,8.4,1
6.2,5.6,0
6,5.55,1
6.7,6.95,1
7.5,9.45,1
6.25,5.3,0
6.6,6.95,1
9.7,2.8,0
7.3,7.9,0
6.45,6.85,1
6.4,6.1,1
6.35,6.7,1
6.65,6.55,1
4.75,3.25,0
6.6,6.4,1
7.2,7.8,1
7.1,8.75,0
5.8,9.4,0
5.4,4.1,0
5.3,4.65,1
5.9,5.35,1
4.95,4.1,1
4.75,3.9,0
9.1,9.3,0
6.45,7.05,0
6.55,6.8,1
7.55,8.7,0
6.65,6.45,0
5.5,4.05,0
5.3,4.05,0
7.3,8.2,1
6.35,3.8,0
2.25,9.95,0
6.9,7.2,1
7.6,9.55,1
4.35,7.15,0
4.55,3.1,0
7.75,9.45,0
6.45,6.95,1
6.2,6.45,0
5.5,4.85,1
5.05,4.2,1
6.65,7.35,1
7.75,9.9,1
7.15,9.2,0
7.1,7.35,0
8.05,9.7,0
6.95,7.3,1
6.15,6.1,1
7.6,10,1
6.25,5.95,1
5.25,2.95,0
7.35,9.2,1
6.3,6.8,0
5.95,4.55,0
6.25,5.8,1
5.75,5.35,1
5.6,5.3,0
5.75,4.95,1
5.9,5.25,1
5.65,4.85,0
5.7,5.15,1
5,3.55,0
3.25,5.45,0
7.05,7.3,0
4.8,2.05,0
7.25,9.1,1
6.1,4.85,1
7.65,9.35,1
5.15,4.25,0
6.7,7.7,1
6.05,3.3,0
6.7,7.9,0
6.65,7.7,0
7.05,7.45,1
7.05,8.1,1
7.45,9.05,1
7.15,8.6,1
2.65,9.75,0
4.9,4,1
5.55,4.15,0
6.1,6.35,0
4.4,3,1
6.5,7.3,0
6.55,7.4,0
7.85,1.7,0
7.4,8.55,1
6.3,6.35,1
6.95,8.05,1
5.9,4.5,0
6.85,6.85,0
5.4,4.7,1
5.05,4.15,0
6.8,7.25,1
7.05,7.5,1
7.3,8.5,1
7.5,9.3,1
7.65,9.6,1
6.25,4.95,0
7.65,5.8,0
5.6,5.2,0
4.25,9.75,0
7.3,9.55,0
6.35,5.2,0
5.9,5.85,0
7.35,8.85,1
7.5,9.25,1
6.8,7.9,1
2.9,4.45,0
4.95,3.45,0
6.5,7.15,1
6.55,7.45,0
6.55,6.5,1
7.2,8.15,1
6.35,5.15,0
7.75,9.95,1
6.9,8.2,0
5.05,3.6,0
7.4,9.55,1
6.6,6.5,1
6.35,6.2,1
7.05,8.25,1
6.1,5.9,1
5.55,4.3,0
7.7,9.75,1
5.95,5.35,1
5.45,4.85,1
6.45,7.1,0
5.85,2.9,0
5.45,4.75,0
5.85,5.25,1
6,5.45,1
6.4,5.25,0
5.1,4.25,1
7.05,8.55,1
7.1,8.8,0
7.3,8.95,1
7.2,8.35,1
7.35,9,1
6.7,7,1
6,4.9,0
6.45,5.4,0
4.35,2.95,0
6.2,6.4,1
4.95,4.05,1
7.4,9.75,0
4.65,3.15,0
7.05,8.5,1
7.5,8.65,1
5.95,5.9,0
3.55,6.35,0
1.85,5.45,0
6.85,7.25,1
6.1,6.05,1
6.5,6.65,1
7.1,7.8,1
6.55,7.15,1
4.95,4.2,0
6.95,7.8,1
7.05,8.65,0
5.85,4.6,1
6.05,4.8,1
6,4.85,1
7.15,8.45,1
6.35,6.6,1
5.35,4.65,1
1.4,2.05,0
2.35,6.85,0
7.25,8.15,1
6.95,7.6,1
7.2,3.6,0
